,reviewId,userName,userImage,content,reason,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
497,gp:AOqpTOFXKrI8G2ecq_ZniwZulxXeMvCy1aoW8pPpJ9icWWfmksAKouT72UXjYdF6NvDlKXy0HD1OYVeQDmLusQ,Varsha Vamsi,https://play-lh.googleusercontent.com/a/AATXAJzsBZzO7bWSyk2L6wLNTipqoH1ugxiRhrFwWVvE=mo,Not nice,No specific reason,1,0,3.4.1,2020-06-17 22:20:58,,
498,gp:AOqpTOEzEwy_DkfaO5YXzIaTsE2vA6vbVEw_O-aI3VGOabnHQJ0Rvmlq-NFWi0hUHgShhBRN4f56Qyb5Bds0xw,Lucyluu -,https://play-lh.googleusercontent.com/a-/AOh14GiQKLRCrYx-3vH0JrMHJQ6T97HzOyXSr9PDEoSMtw,I hate the new prodiy so bad I don't have a class code and it kept saying opps I hate it delete game and who ever made it go delete your self off the earth >:(,No specific reason,1,0,,2020-06-17 19:29:24,,
499,gp:AOqpTOH42C03M90xWqHUZh4szdnNe1Amm0bJ3zf0TLqy2QW1D1bFjscMVhbNx74aynYjepkK2GSE_m07a8olEQ,A Noob At Minecraft,https://play-lh.googleusercontent.com/a-/AOh14GjhLCtpnVZkCpWWlTlka9FKYOvr26bthzQyrQ7XrQ,game sucks it sucks it sucks. pick the right answer get it wrong. 4th grade you gt like 5th grade questions. hate this game it sucks so bad.,No specific reason,1,0,3.4.1,2020-06-16 18:40:11,,
500,gp:AOqpTOGGR0VogvUrPnT3FRMlBZ92G3TraqNadyW9LMC3Py-iUhSWV5lV4qgoPN1Lxvo6iQGS06hPhGFbfEFCkQ,Liliana Munoz,https://play-lh.googleusercontent.com/a-/AOh14GjYcqGaBixqw6Kbq7Qi84lkB4h5K5ahnuzSZ7tUbQ,It was okay,No specific reason,1,0,3.4.1,2020-06-13 20:54:31,,
501,gp:AOqpTOGWL5BtxJcZ9n7w5GfX4jHWr7Vj945CCz1lGwSLSmcDmVfDT7RGW5Ch62WB95ako4DVfjTbUy9y1HoZ3w,fried shrimps,https://play-lh.googleusercontent.com/a/AATXAJwzTXn6NMweHdCeq8QL8tDrE-61rR94s_REhl6J=mo,It keeps charging ust but we dont want anymore,Membership,1,0,3.4.1,2020-06-13 18:20:25,,
502,gp:AOqpTOG9StN5oL_CPhWa_AmKvOZCm5mCNeetfAjxg9fqIolLPSRe9VIqdraPaxhKuJtJmW7_alC5_CTB7kDD-Q,Lyla Franks,https://play-lh.googleusercontent.com/a-/AOh14GjfNLR5KqrKoFNzvkE0MyX-udYvKEdxJF6VnQHhsQ,I love it too it's the best I love it because I'm on level 200,No specific reason,1,0,,2020-06-13 04:28:05,,
503,gp:AOqpTOHwMB7IJcqTvpsvCkN9M3_UOigVJ4gLjwLqzkwr1wVJSm3gRXzH1XCtSFv_bHqpcvGkALKyheuxEOoElQ,please kill me already,https://play-lh.googleusercontent.com/a-/AOh14GgxkyzlxZ-Z5rnwaFii_j6PWRi0vx11MRdJptDtGA,i kicks me out when i start a battle,No specific reason,1,0,,2020-06-12 21:57:51,,
504,gp:AOqpTOHNdb6FXDJhVU_EQG6wH0aLDSwyPM7GdCj9Y8HV7vlvzbakVwaQ1hn-Xt6tt4e4SbHplEXZEc-NZXbOKw,Saiqa Hanif,https://play-lh.googleusercontent.com/a/AATXAJz0z3sSBcGvUOMvvkt7KfYl3CMAZvSl6-W71FF3=mo,SUCKS SO MUCH.,No specific reason,1,0,,2020-06-12 17:46:22,,
505,gp:AOqpTOHk_sZ5tgd7dT_QXjLiaVMlCuwV9ET_Q1nl4xgZovTr6um-_a0f5FkFk7gWkIWZf3j1aGJNK6TDZxpVdQ,samuel kajla,https://play-lh.googleusercontent.com/a-/AOh14GiswT2xD5F2Qo0M9a7WOjCXSIHyeReCigtXt7tsBQ,another math game >:(,No specific reason,1,0,3.4.1,2020-06-12 16:38:26,,
506,gp:AOqpTOFLVkwHO0p-kPvgMMZGZ0WoAuDMoLlpWuT2PTDGHeQil0462fTB0n1ZWhkIOFRrubHXn9OL8Wr5buwWrg,Yoshi22 Player,https://play-lh.googleusercontent.com/a-/AOh14GjIX9n49wQMbdCoocEbIdmyUldigyNYdEkhUXhH,It not so fun I hate wizards the controls is not good don't play this game,Gameplay,1,0,3.4.1,2020-06-12 15:17:22,,
507,gp:AOqpTOHtgnxEhOtchkcZKEOb0xNraD05apivp4xysAWuS7LYfzqi1SPBGa0bBoIIyIp7K4Grd7-4baW4GOMX_A,Luke Coffee,https://play-lh.googleusercontent.com/a/AATXAJz1AA6k1ROUC9vWacKryvRAlapW2VGDx61JQxJg=mo,They changed it so much it was better before.,No specific reason,1,0,3.4.1,2020-06-12 13:42:15,,
508,gp:AOqpTOH0zJ4kGE5g26PVmuRxA5KHsR5p2pg7cP2h_ZI_giQwOCNGIe2CTFgKwcpGp8sXvuWO0L-5ihlsZuflZw,Dollmaster_gachaQueen LOVE,https://play-lh.googleusercontent.com/a-/AOh14GjK68ZYNR_B4TLHChlk_bfUwtqanDqrSZoQKEGIzA,NOOOOOOOOOO!!!!!!!!!!!!!!!!! NOT TODAY NOT TOMROW NOT EVER!!!!!!,No specific reason,1,0,,2020-06-11 10:49:00,,
509,gp:AOqpTOEY0DWf-Rf1o2HKB98EHzFu5NvzA9vYVi_JF16S3la9vDQkqHFdzi0Rc7ehdDLHsIdiQbHHSfr830zEsQ,Dominic Wartman,https://play-lh.googleusercontent.com/a-/AOh14Gg8UJeLlc3SDcRsYE7-jToAABKrYV0svekyP7ED,"Just great for schools, bad ofline.",No specific reason,1,0,3.4.1,2020-06-10 14:21:15,,
510,gp:AOqpTOHZ4Y_p2y7haarGyB3vtO4gkUoeIKaZnSuoXnpP-nIyz7qQpjo7jycvhxMIWM5gS9npDVkfsuF42FSaQw,henry moore,https://play-lh.googleusercontent.com/a-/AOh14Ggt_6RklIMSWRxIi2122fEVU0MntxlXV88Am5Bbtg,"Game used to be fun and educational, now it's about arrogant game devs making money. To do almost anything fun, you have to do a math problem, which gets annoying. You have to buy an expensive membership to progress very much. There's a balance you have to reach between math, and just having fun, for it to be a math game, in my opinion this has way too much math, they may as well take out the game portions of it, and call it a free math test. The game is also really stupid and pointless.",,1,2,,2020-06-10 10:58:59,,
511,gp:AOqpTOHGIuyuUJa2MtkK_sj6ssNiuo9JbOR21uWECKgA9YwvTzpfnVsu4Kzh14vtToQcpTIE3_6c7CwUtQc4Sg,Heidi Stone,https://play-lh.googleusercontent.com/a-/AOh14GgqCX5-H2BQIj7KfKEFpXnIBfMiw1u5VtYy4p7kQmQ,"My son captured the new limited pet once again, and it said he needed to be a member to catch it even though he did the whole thing over again, this game is not a very good game, it can easily make people angry and half the time it gives you questions that don't even make sense. It once gave my sons 6 year old friend 23,498 - 18,756",,1,2,,2020-06-09 12:27:33,,
512,gp:AOqpTOHi_rdS63WZ4tlxvw7-CSx9D1siJgkdn9v-X-dmQn1E99J5L8i45qJGAZcRLuN05xfHrbsHQETcKJ-Fng,NickNack PattyWack,https://play-lh.googleusercontent.com/a-/AOh14GidZ_71PEnE6UfTWM3Fhg1lEgGfzNX51sbStcgc,Didn't work - app won't open.,,1,0,,2020-06-08 17:20:59,,
513,gp:AOqpTOH7zo9dzOC5qW--qUcj7PCRQrKRlsyegBRrXJAvT-q7qqYuQApCtoj6X9BMizFgEi8DrcTQA07kjG1ipg,Mis patas,https://play-lh.googleusercontent.com/a/AATXAJylfwSUSr9lB10qBHwAtklNubpYTCUDnLkheB8j=mo,Worst ever,,1,0,3.4.1,2020-06-07 00:26:11,,
514,gp:AOqpTOHkkynV3M5FlOG0zOSNLsjgTNg9hon7bYcMzBu_SwC2dBGPqZ_G1kGOAeGhdEhmvChRjebqQbPBnT2Zog,minecraft prodo,https://play-lh.googleusercontent.com/a-/AOh14Gi0Icb-hOOye0iVUhPdj3P5y0HvjSFRvFbxYmH6,This is the worst game ever,,1,0,3.4.1,2020-06-06 17:56:29,,
515,gp:AOqpTOFtyDxFzDN24sHHkqTIPVveNIRUjsLFXNnKk-Et6VOgPefIlyrGSLBbsVMPMbtn41K2VjIhVGvH4RWkUw,Mattew Adams,https://play-lh.googleusercontent.com/a-/AOh14Giv_zeqZXLjAs4jriwn4UvpLwKhTtdQ1jWfwQ8gqQ,"When I got on for the second time, I typed in my password and username. Said it was wrong and I tried heaps of times and it still didn't work. I did all the forget password stuff like that and it still didn't work. All my progress is lost.",,1,2,,2020-06-06 00:10:26,,
516,gp:AOqpTOFmy4VoAQia1Ymfgws1fjr2HCfjaf2hrHknG-OzGk8ZsYGnkdKPfEtjkwuDpPU5dT0XvU1gwo5FMRBmeA,Derp assassin,https://play-lh.googleusercontent.com/a-/AOh14GhdIeLjND3_l0fZExlr88SuMpgInok-_tdFIDXARw,Sad,,1,0,,2020-06-06 00:06:50,,
517,gp:AOqpTOG1HszGu8E78bdoIxDX8zRBGZjnKD-RlccSSu-aYHH9EQe__qYAzzRvy6PeuCr_HlrCkGgkwMcmkGkycw,-Cookie Buns-,https://play-lh.googleusercontent.com/a-/AOh14GiPeneRFp8xdmEDP6zuixPpqsuxnm-eP8wtlQi1iA,Boo,,1,0,,2020-06-05 21:36:10,,
518,gp:AOqpTOGoxq5xppuL213YzC8xHxopUgqWjS493axCsab4zQeY6ysAt5YpD_ws_8gRuLjlk3Ya3HmHraFZC61HOg,Anniewax And GG Gaming,https://play-lh.googleusercontent.com/a-/AOh14Gh-JqcYydkdPtnEFVGwsViP5f1HCDfRHegFuFUzyw,Horrible couldn't even make a account,,1,0,,2020-06-03 20:52:46,,
519,gp:AOqpTOHdBqHkd0uDlbMfc9Tt5uKDDsWJpPORzeI2e3Q3Xn_uaSoDkTISRCe1lx3UaHOWqIpkQJ7Qk_fwiEiiwA,maybn roebuck,https://play-lh.googleusercontent.com/a-/AOh14GhXExcaA8wsGX4mQCx_TVFcPuu-laHUlnP4tSFw3Q,bad game,,1,0,3.4.0,2020-06-03 16:32:35,,
520,gp:AOqpTOH3Cja1DRhjTxJUom5TDgau0p5oYI67HenfUtzV9yTEhAZo-b86cRJcrDdHMQM2ucIaumEPUprhuJiCWw,Uzumi,https://play-lh.googleusercontent.com/a-/AOh14Gg9T3IfOszmVSjPCsgOX8GYDoQpPCzsvER4vtbX9w,Its school...........................Nothing about it is fun its bad.......................But it teaches at least..............if you dont run around doing nothing because you can do that......................Otherwise its fine...................................................,,1,0,3.4.1,2020-06-02 21:37:46,,
521,gp:AOqpTOFECg7iy-AbBxZUOBuf1m7j6rRuuanWG3RyrL8C2medZcyRoMi62lh_FTamTtA-_6bS_9vwOncTZrfTvQ,Diego Jimenez Caldera,https://play-lh.googleusercontent.com/a-/AOh14Gg8aQGk3rN-JZkhMXmWxuc9yoNynd6y5Wj8LfeBYg,nn,,1,0,,2020-06-02 14:45:55,,
522,gp:AOqpTOFLN7LGZnnG8lvBqZbSpV2nBpiI7DArgWa8HFt8ukljq_7RVIuxUSA47oBWg_ywN-cur3UyaxBeHXhbDg,Adriana Garcia,https://play-lh.googleusercontent.com/a/AATXAJxXdb_LvAgVABOFrl1GLg_q7_FnJtS2k5CkeU2g=mo,Bad,,1,0,3.4.1,2020-06-02 13:33:23,,
523,gp:AOqpTOH7u-t06tZbrljygjFsCN7XamaypQ5jLi_PkHdSOzTf2SmP7UZvxFOOsdG7Hva2GLesBhC1BHwRCgCuVw,John Lowrey,https://play-lh.googleusercontent.com/a-/AOh14GhX3a37SOpTluiu7rnS3VXMJvhK9zJufcvg_dUG,"This app doesn't even put up the load screen. I just installed it, and when I open the app I get a blue screen for three seconds, then it closes.",,1,16,3.4.1,2020-06-02 12:19:20,,
524,gp:AOqpTOHQzOaKTuxbZNRBEIdbKzUweNwb7lIwyeil2Xr7stodDVugUHYpBcb6kQO5T77Mw-GNAIYwzBdZC6WYoQ,Kiro Tectonical,https://play-lh.googleusercontent.com/a-/AOh14GjgEJm_ZmhY5a6vTgAdPfyUu4zjYV4CM0FVNKr9KQ,Horrible meaty jy /,,1,0,,2020-06-01 12:19:26,,
525,gp:AOqpTOG7XujpmqYSq3FcGqgZ0HE8WrPbp7QKrMlE9HBMaIjMbCkSFAB929HTKaoVJm03zJ7YdrmHMOskw0FBsw,Abbey Jacobs,https://play-lh.googleusercontent.com/a/AATXAJwBhUs0DfmzIfOhlQmRl6YCRCnPYOUGCXElpDaI=mo,I love the idea that it has games to play.,,1,0,3.4.1,2020-06-01 02:34:14,,
526,gp:AOqpTOFuHOzajcIC6ogJuke72ZeYMKZLIa4n8omb0t9F0dyBeO87lx4lX_NDPL2MqM8gYWOFnv5EU359oRdUAQ,Landon Cruickshank,https://play-lh.googleusercontent.com/a-/AOh14GhVOh0Y647BEwkRFD_MsPmwsNHt2l5CvA3n7ZRPqw,i am very good at it,,1,0,3.4.0,2020-05-31 17:59:38,,
527,gp:AOqpTOHwPf6bBflVMoOTMqUD7xUQMKtpFDfm2RJ1-KxjzlxazztAe7oxh9dKTolijkfsQ_Yh4fkbrkFn-6cSag,Shaina Ware,https://play-lh.googleusercontent.com/a/AATXAJzVHFzUQhKWEXwZEpg_aCn_ztGTW5gFiPypzTHw=mo,I hate it ĦĦĦ ĦĦĦĦĦĦĦĦ you literally just have to fight the monsters plus it keeps saying ooo you get extra diamonds when you get the member pass it but doesn't literally say ooo,,1,10,3.4.1,2020-05-30 18:05:28,,
528,gp:AOqpTOGC8s7ntKy-PNDWE0pKhj-LoRdh6C0A6EV_HaD6Rxzjux1u1JJMG47z4e8vo8rRAYXGnPHnA6o5xozPmA,yl sheng,https://play-lh.googleusercontent.com/a/AATXAJxp86471wHlL_7BPmD8FKON1Kpfd6jHYTkQRXqL=mo,My pets got new names,,1,0,3.4.0,2020-05-30 11:54:30,,
529,gp:AOqpTOFcIH_t_aU00WFfg-riz3Z_3EbKZIcRsqnW2sjRCSSYKtBbSvgaEWHcRHi_GQB_JUVEOBTDi8PBmgsT3w,Gjergj Syziu,https://play-lh.googleusercontent.com/a/AATXAJytNWnL6hTN8uZVhk7w6RgUxU7euhVaKv-A_hVG=mo,it is stupid,,1,0,,2020-05-29 14:13:33,,
530,gp:AOqpTOGvOveEeVrGqdFfx6xgdMHSDaiqrLENOIQyPtjWbQtEv4WySoreDChkFYnCUXKFFHuJW4F6Rsee7PIgqA,dire army,https://play-lh.googleusercontent.com/a-/AOh14GguGEj3ir-qpb3-ETh70hQJYgCTAaQco28S8_uEzw,This game is stupid like allot,,1,0,3.4.1,2020-05-28 15:54:01,,
531,gp:AOqpTOFXOGE0YfsI9pvRzU8ChTVm54e1LmIqJ5jOH11xr93GX9rbHBRwrc7oq2yELgEdfxhZziFdwNzc52PubQ,Mary lou Aguilar,https://play-lh.googleusercontent.com/a/AATXAJxD5_PJ6z_GSRf1JLrpAeFcBtwI6fvd1jrh_3fT=mo,"Membership only lasted 2 months, but I paid for a yearly membership, what is your number?",,1,0,,2020-05-28 10:19:50,,
532,gp:AOqpTOGAUz8hpvmI-WiV6_XAaK_AvtYxIgxw1bQKevd22xh1Uh4wfp92d42XHdoiIYx3ClxrublIm4_me-zI1Q,Doug Henrickson,https://play-lh.googleusercontent.com/a-/AOh14Ggr4JTl9-bId1cffKndHgTd6r488ux82wURsM2c-Q,"EVERYTHING IS MEMBER: YOU JUST WANT MONEY AT THIS POINT. I HAVE LOTS TO SAY, AND I CANNOT PUT IT ALL INTO THE TIME THAT I HAVE. PLEASE JUST FORGET THE MEMBER STUFF.",,1,9,1.2.0,2020-05-27 21:06:39,,
533,gp:AOqpTOEtYrksbGzjnFuQv1D85u6U1JBGcATxd1zEU04Wb9_Ee65IDI_EW1aQWZa2w8jYzZ1Lj3tyclCehgSXPw,Aurora McDowell,https://play-lh.googleusercontent.com/a/AATXAJy6uO_df_deKh6-h4hTD6nl4weOTJmUBJu9HyyQ=mo,"Prodigy makes learning boring! Also it's a pay to win game! Fighting is pointless you just do a math problem just to make a single shot! The graphics are ugly! And the goal is very uninteresting! You just collect gems! And when animals die they run away?! Animals don't run when their dead! So it's very babyish! We're kids not babies! Also the tower cost money, buddies cost money, accessories cost money, and a single furniture cost money! This shows how greedy the devs are! Prodigy is trashy!",,1,6,,2020-05-27 18:46:18,,
534,gp:AOqpTOFyf0mlMNdJarPcJGsPLRlic4hXeEI0qENv5IOhSj0IxPI9Fpq24KV8tzVtECjzsEJEvJo5bYHHYm3YVA,dragon thronian,https://play-lh.googleusercontent.com/a/AATXAJy4505YDZZWIdK3wlhmG8eUT2_oUpmhX-izmTfV=mo,Bad,,1,0,,2020-05-27 11:07:18,,
535,gp:AOqpTOGR80vmuCN4fBJk2nuxYCl-cmiS8MMvQ_-mTdd0gJu5RIFYUGey_ZNzGVgjTb9a5ObtzFtKwla9BgpBwQ,Joshua M,https://play-lh.googleusercontent.com/a/AATXAJzGs40zf1X0YRxaGX4DS9L4ef7Z4l9lIt-C1sVl=mo,Dont dowlode prodigy they only care about the money not about kid education and im a kids ĦĦĦĦĦ,,1,0,3.4.1,2020-05-26 15:38:10,,
536,gp:AOqpTOE0awB_9rbj9x80KEArzCJ94vbTlbmINBgE6guD0SATuOYMcUQn6r-q75jHJfoKnoOAXxoTdVFArm0bRg,Jackie Trevino,https://play-lh.googleusercontent.com/a/AATXAJzkKqc6QuGpoajPkTnGiQHfzojBOra0ql4COac9=mo,I gave it a 1 star because it works on our ipad except my daughters tablet.So now she has to play on my ipad.,,1,0,,2020-05-26 14:39:03,,
537,gp:AOqpTOHWSaauKNgOXNRiRS9UWwrXtxMU-OvxqvE_lU8Om4IC6cqla7UfW3wNcUTdL4iQ33Wnkg_vZSlybglk8w,Alexander Kurapov,https://play-lh.googleusercontent.com/a/AATXAJwOcWHHd-OQQLgL8QRCa8gAwbGOcMrhabNvTVJQ=mo,The screen froze a thousand times,,1,8,3.4.1,2020-05-25 14:57:49,,
538,gp:AOqpTOHO5_AoKOgkhv-JUR-Rzx3HG8lJbuN7puF5VmCWG1PjKQflADMZxTwEb2xG4XxrNS-zrwbtn1xI9KS2Sw,ar_ianna 6007,https://play-lh.googleusercontent.com/a-/AOh14Gj516drEfnnXVTdo7NSGFwd5aoiX0yWgdp2kmZLhg,Stop asking people for membership all the time,,1,0,,2020-05-24 22:05:29,,
539,gp:AOqpTOGOJTLfb3B_WgwnTV8dGJRKkk_4d7FedefIIJzYhyZWOFajbiG7wIO4AE1-1jKfxLNQqTxNETc4pPoq5w,Savage King young,https://play-lh.googleusercontent.com/a-/AOh14GiJqa0hHOQj6PCDV9v9ckZvaWOSUve7WbK1T98,Prodigy you are the worst,,1,0,,2020-05-24 15:28:14,,
540,gp:AOqpTOF1uJFYUQsgIbWdkP22ZMobw1VuUemHkGK41tQqJItQmhRPWq4wkzULMfgPvnfzWKOhn3z5z0tfrCNc8w,cousin vs cousin,https://play-lh.googleusercontent.com/a-/AOh14GjsXfHcWRvxwJI4XluHiPLPQbsvk60IcAbf05vJ6Q,Bad,,1,0,3.4.0,2020-05-23 15:02:56,,
541,gp:AOqpTOHau4kLA2jioJjZGlcpKvWAXwIhPxU3MhRBHgIcblxe2R77-mRjBN3rlzb5IJCR4EbAcvSMF5xKc54y3Q,Shayne Dsouza,https://play-lh.googleusercontent.com/a-/AOh14Gj4MnjZjxGp0p7GVTjX6GEfTcqijJKMej1nXBJFNA,It takes lot of time to come very bad ,,1,0,3.4.0,2020-05-23 01:49:20,,
542,gp:AOqpTOEAwz7vtCgm06KA2pj7IYOVYuIZAUzXtj2O3eJTIRWiyr-rjBf4z5w1AcHsp8RSNuXHiWGo3Dgji5bqbw,Lisa M. Dalton,https://play-lh.googleusercontent.com/a-/AOh14GjdIK-I65e2z_9ABRrnXRO388RRUXp8dIVoIi2ZiQ,Stopped making process,,1,0,3.4.0,2020-05-22 15:56:33,,
543,gp:AOqpTOFXGI-vDS72mfQwJ6miUBb9ynT8WSV4GQN_z3hYnVOKOD8mNBF5bjGo4MVljd6U9a0dRz_Uu4jVOIFzIg,Zach Heaton,https://play-lh.googleusercontent.com/a-/AOh14GiSPCXsotdCTtD5jy4LJfYAqHxwPIXM6fEYh72V,this sucks. please improve.,,1,0,,2020-05-22 11:39:26,,
544,gp:AOqpTOHF_CZ0xhuzBX6MhibIFiUPLPvZ5G7ce_xZPTZS3nwuMDfLTYx0bAFZyYsUMpzw45Tq0XD6bL0a6_JryA,Jackie Dilley,https://play-lh.googleusercontent.com/a/AATXAJyR6DH5wklOwv-F6_U7Nfa-C-y6crSVnoyYrH33=mo,It's crona and if you have anything above an D your good and why do this,,1,0,3.4.0,2020-05-20 18:44:02,,
545,gp:AOqpTOH7cVCjuFI3MZ4bb8dsfrQJDtD3j_7wKH2QWpwolaCrzZ_0vZbI5BBUtMQdktK2tD-0uqbaymbYlBEJoQ,Jesus Gutierrez,https://play-lh.googleusercontent.com/a/AATXAJzFh0wTQXO9sfbFg45ZvhI4q4QVqNW0zKwHk9-xXQ=mo,"App keeps shutting down, cant fight battle",,1,1,3.4.0,2020-05-20 18:04:36,,
546,gp:AOqpTOGBoJinUr2Zfg_MhuTb4W_zyORK_WcDeXUZl3c0VnJHR2MlDAml90mvFNyw9dNv8HWrnlqShGB7AgXqqQ,Aracely Hernandez,https://play-lh.googleusercontent.com/a/AATXAJzTzQYgZtKAwe47-zr88pojSypgopmHhfh29n8x=mo,It is okay.,,1,0,,2020-05-20 14:28:42,,
547,gp:AOqpTOF9J8p2d4LO0vMgcsNX1hEw8xtYCmC8tdv3zPpa4ysidM3t-OanzQvAIuLu9C19CsTXT58ZrvTMwYAfsA,Tweedle,https://play-lh.googleusercontent.com/a-/AOh14GgdJEdWdu3WqdXs0vk3lZfA10qN2mAUzc7bnIsgNA,I don't like it at ALL. Once I finished the 3rd battle it logged me out and wouldn't let me log back in. Please fix this.,,1,0,,2020-05-20 11:11:23,,
548,gp:AOqpTOGmQaxw0Ib5Y2xy135YFwTyDnCno9RLjkaev29yjmLiQQLreqDDrX1FJ_WnbqMqSTsqTdpNF_yhpfiGnA,Nick Martin,https://play-lh.googleusercontent.com/a-/AOh14GgsdZlv9Jhqb9uzQmmVYaR4etGtRrGYoI_GgXZn1w,This sukd I totally net cid,,1,0,,2020-05-19 00:48:06,,
549,gp:AOqpTOG2b4Hkt_UaWu-p7xDbzsrjYJRqRdD02UcTwXXzKAvfStcfQHISNDg8Tww_qmzVe76JbEqmHPaohKOaGg,Jollies,https://play-lh.googleusercontent.com/a-/AOh14Giy9RtG5uSWEQDBA8WfE8zyqr9cLUvCgUL9iYDPSD8,Bad for school,,1,0,,2020-05-18 16:32:25,,
550,gp:AOqpTOH0H-EjZU5u35fPOVn1xi9IKDB7LZPr-oFFkt6CyqzEq1yhLG9aA-hcTxwvsEd6kKDuNWxhdraFcnfADw,Hina Shafique,https://play-lh.googleusercontent.com/a-/AOh14Gj1_B0bKWjCf0DdtoVVZSYJFisMaawC7hP2WM2Zfw,BORING,,1,0,3.4.0,2020-05-18 11:03:50,,
551,gp:AOqpTOE84EFGZemOywu_hYyZFM2W-D8H64LhrveRuuUodHWdQXKG9kKlQYIB4Fh4A6jTlzo8KgX_JITbS4EnKw,Keshia Elumbaring,https://play-lh.googleusercontent.com/a/AATXAJxxpIs8jnc05t2vKSUkSxsYpk88Z-tfqJtPikLU=mo,I really do love prodigy because you can play and learn at the same time ,,1,0,3.4.0,2020-05-17 23:41:30,,
552,gp:AOqpTOGZ10W-isjEALUEpSMQBd8mOzH7J987rOrzA4xd0dPoD3HTsUDnN4ZMKz_qaKwtwZsX3TzYZABXMQJXMw,Samantha,https://play-lh.googleusercontent.com/a-/AOh14GiwZUhObGhVgl33qhZmojCITMXWjI4gcqfG0-AuzA,Not too good,,1,0,3.4.0,2020-05-17 18:19:36,,
553,gp:AOqpTOHzaQER5PEnCIsZi6_v7LRMlnk1-yYCGTfffdjAEdgO2sGFAM4Ln-SfI2MvqhNfYwCASqMgg2lFB-kTUg,Presley Lochridge,https://play-lh.googleusercontent.com/a-/AOh14GhdklwsmldI-ZPcdtgUFWoHOL6wyAN5x-sQacxcGg,terrible,,1,1,3.4.0,2020-05-17 14:14:49,,
554,gp:AOqpTOE_Uh7GBLZhY5M5QVafme293UkauYzkAlPtAlciQWB9EgQqnxK3fJl6pvjJXSyOKGSaR_kj3g0WA5S8Yw,Wyatt Gus,https://play-lh.googleusercontent.com/a-/AOh14GiapPJ3Su6entKqI32hkp6drl_lFgkyeqybykYW-g,I hate school,,1,1,,2020-05-17 13:36:03,,
555,gp:AOqpTOF3bQNSIfAZcjdNFN7QYCWGgeGGOYfOm1kaZ1fHbOiBv6efBMOvw1kKosckOlkLE0yfSggUKndg565Qfg,Omegamemer,https://play-lh.googleusercontent.com/a-/AOh14Ghr90miotecgKIOhkgDL99Pe6BUxWebrLJbc08G,"Pokemon except its Pay-to-Win: you can play it without a membership but mostly every feature, almost all the gear in the flipping shop, evolution, etc... you see my point though 1/5 dont reccomend unless your in 1st grade",,1,11,3.4.0,2020-05-17 13:05:54,,
556,gp:AOqpTOEl52kuxL8JBzTraMZ-oPhcaXK4UIEMXnoCOwWwWmjQqs1pTwmu0ioENGtfoXOyWWKu_34-fXnSXjwwEA,Maikel Steele,https://play-lh.googleusercontent.com/a/AATXAJw-YxtDYY6u-YlcBer08qe2TXWnN1gdfNGbCE5b=mo,I don't like this I like the pet,,1,0,,2020-05-17 10:29:06,,
557,gp:AOqpTOErAJXxB8ERu84Q-PhBd6GwCbRas5zfeM8AVXzL_3VUeVmQNuSVRFMfsGF-GlAFTkq0vVN4HYvu5DVFgw,shaher sss,https://play-lh.googleusercontent.com/a/AATXAJwOdznRn1v6Cf0ph4Wx7FzasmTdLyD98Hi0Q5zo=mo,Not working,,1,0,3.4.0,2020-05-16 15:54:49,,
558,gp:AOqpTOEhjrp0Gh76QInNNfadCM2r2skZ7AvKkPCISpPn4Ljzs09MfuqyVUXvf_hGBM3J5uusWLjTgM6D9xZtcA,The bigboy Sanders,https://play-lh.googleusercontent.com/a-/AOh14GjTGqwUmuh9k3iDr-FyO6UBCheGYa9hplUVjvQ05w,"Okay I'm saying this because I had the game before and it was okay but still trash to me.Because the monsters' area so you have to battle it is to big because I can go right past them and they still get cha'.Every thing about this game angers me.monsters always level up. KEEP THEM AT LEVEL ONE AND LEVEL THEM UP ONE LEVEL EVERY TEN LEVELS.Pets are no problem...unless you battle other players.Oh and the only other good thing about this game is the titan...no wait,not him BECAUSE HE LEVELS UP ¤¤â",,1,2,,2020-05-16 15:45:38,,
559,gp:AOqpTOFO7W7fhBN5r-BIBLHqkfr4KGQieN8xlRJDxjGCfV6IlW9uVDWtpwkgbklYFx9pFft-wXQKhxA-IDE7bA,Landon Meek,https://play-lh.googleusercontent.com/a-/AOh14GjvMbMyhLbxrRAVcVtz7dLcW8uSoPmFknneWCbzvQ,"I bought a membership on this app and, after a few months of paying, it's not worth the 13 DOLLARS A MONTH! I go to cancel it, but my nametag says I have my membership, but then I go to memberships, and it says I don't have a membership. I keep getting billed and I'm unable to cancel it. Fix this and let me get my money back!",,1,59,3.4.0,2020-05-16 11:59:52,,
560,gp:AOqpTOGX3FQc84uB2jxxOqC7KBK6J-6TsLAiTCpsXKJxeaafe7IL0Q7fm6Nd3fTTTtl1vyoPpvhTeZ7nIraqUQ,Hg Yy,https://play-lh.googleusercontent.com/a/AATXAJx_0nHWIeRL6Qarb7Vp4d4oIzv8hn_FxqiNYUZr=mo,Why do we have to have membership to evolve our pets like why what's the reason,,1,6,3.4.0,2020-05-16 09:26:05,,
